1 100.000000
2 98.090493
3 94.058888
4 91.076292
5 86.743270
6 81.899924
7 76.932482
8 70.753286
9 65.333681
10 62.527976
11 59.566276
12 56.094251
13 53.968688
14 52.780666
15 51.892748
16 50.672730
17 50.126080
18 48.028883
19 49.233318
20 48.752166
21 48.185529
22 46.381500
23 45.194929
24 43.713310
